,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,dcpp_init_year
16635,CMIP,CNRM-CERFACS,CNRM-CM6-1,abrupt-4xCO2,r4i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2/r4i1p1f2/Amon/tas/gr/,
16698,CMIP,CNRM-CERFACS,CNRM-CM6-1,abrupt-4xCO2,r5i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2/r5i1p1f2/Amon/tas/gr/,
16761,CMIP,CNRM-CERFACS,CNRM-CM6-1,abrupt-4xCO2,r6i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2/r6i1p1f2/Amon/tas/gr/,
20105,CMIP,CNRM-CERFACS,CNRM-CM6-1,piControl,r1i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-CM6-1/piControl/r1i1p1f2/Amon/tas/gr/,
20155,CMIP,CNRM-CERFACS,CNRM-CM6-1,piControl,r1i1p1f2,day,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-CM6-1/piControl/r1i1p1f2/day/tas/gr/,
16219,CMIP,CNRM-CERFACS,CNRM-CM6-1-HR,abrupt-4xCO2,r1i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-CM6-1-HR/abrupt-4xCO2/r1i1p1f2/Amon/tas/gr/,
16312,CMIP,CNRM-CERFACS,CNRM-CM6-1-HR,piControl,r1i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-CM6-1-HR/piControl/r1i1p1f2/Amon/tas/gr/,
16339,CMIP,CNRM-CERFACS,CNRM-CM6-1-HR,piControl,r1i1p1f2,day,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-CM6-1-HR/piControl/r1i1p1f2/day/tas/gr/,
20187,CMIP,CNRM-CERFACS,CNRM-ESM2-1,1pctCO2,r1i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/1pctCO2/r1i1p1f2/Amon/tas/gr/,
20282,CMIP,CNRM-CERFACS,CNRM-ESM2-1,1pctCO2,r2i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/1pctCO2/r2i1p1f2/Amon/tas/gr/,
20372,CMIP,CNRM-CERFACS,CNRM-ESM2-1,1pctCO2,r3i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/1pctCO2/r3i1p1f2/Amon/tas/gr/,
20462,CMIP,CNRM-CERFACS,CNRM-ESM2-1,1pctCO2,r4i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/1pctCO2/r4i1p1f2/Amon/tas/gr/,
20553,CMIP,CNRM-CERFACS,CNRM-ESM2-1,abrupt-4xCO2,r1i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/abrupt-4xCO2/r1i1p1f2/Amon/tas/gr/,
20631,CMIP,CNRM-CERFACS,CNRM-ESM2-1,abrupt-4xCO2,r2i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/abrupt-4xCO2/r2i1p1f2/Amon/tas/gr/,
20704,CMIP,CNRM-CERFACS,CNRM-ESM2-1,abrupt-4xCO2,r3i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/abrupt-4xCO2/r3i1p1f2/Amon/tas/gr/,
22142,CMIP,CNRM-CERFACS,CNRM-ESM2-1,piControl,r1i1p1f2,Amon,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/piControl/r1i1p1f2/Amon/tas/gr/,
22250,CMIP,CNRM-CERFACS,CNRM-ESM2-1,piControl,r1i1p1f2,day,tas,gr,gs://cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/piControl/r1i1p1f2/day/tas/gr/,
8048,CMIP,CCCma,CanESM5,1pctCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/1pctCO2/r1i1p1f1/Amon/tas/gn/,
8140,CMIP,CCCma,CanESM5,1pctCO2,r1i1p2f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/1pctCO2/r1i1p2f1/Amon/tas/gn/,
8227,CMIP,CCCma,CanESM5,1pctCO2,r2i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/1pctCO2/r2i1p1f1/Amon/tas/gn/,
8301,CMIP,CCCma,CanESM5,1pctCO2,r2i1p2f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/1pctCO2/r2i1p2f1/Amon/tas/gn/,
8374,CMIP,CCCma,CanESM5,1pctCO2,r3i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/1pctCO2/r3i1p1f1/Amon/tas/gn/,
8447,CMIP,CCCma,CanESM5,1pctCO2,r3i1p2f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/1pctCO2/r3i1p2f1/Amon/tas/gn/,
8521,CMIP,CCCma,CanESM5,abrupt-4xCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/,
8618,CMIP,CCCma,CanESM5,abrupt-4xCO2,r1i1p2f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/abrupt-4xCO2/r1i1p2f1/Amon/tas/gn/,
15973,CMIP,CCCma,CanESM5,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/piControl/r1i1p1f1/Amon/tas/gn/,
16050,CMIP,CCCma,CanESM5,piControl,r1i1p1f1,day,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/piControl/r1i1p1f1/day/tas/gn/,
16080,CMIP,CCCma,CanESM5,piControl,r1i1p2f1,Amon,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/piControl/r1i1p2f1/Amon/tas/gn/,
16150,CMIP,CCCma,CanESM5,piControl,r1i1p2f1,day,tas,gn,gs://cmip6/CMIP/CCCma/CanESM5/piControl/r1i1p2f1/day/tas/gn/,
23157,CMIP,E3SM-Project,E3SM-1-0,1pctCO2,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/E3SM-Project/E3SM-1-0/1pctCO2/r1i1p1f1/Amon/tas/gr/,
23205,CMIP,E3SM-Project,E3SM-1-0,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/E3SM-Project/E3SM-1-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/,
23563,CMIP,E3SM-Project,E3SM-1-0,piControl,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/E3SM-Project/E3SM-1-0/piControl/r1i1p1f1/Amon/tas/gr/,
23746,CMIP,E3SM-Project,E3SM-1-1,piControl,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/E3SM-Project/E3SM-1-1/piControl/r1i1p1f1/Amon/tas/gr/,
24319,CMIP,EC-Earth-Consortium,EC-Earth3,abrupt-4xCO2,r8i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/EC-Earth-Consortium/EC-Earth3/abrupt-4xCO2/r8i1p1f1/Amon/tas/gr/,
24790,CMIP,EC-Earth-Consortium,EC-Earth3,piControl,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/tas/gr/,
24827,CMIP,EC-Earth-Consortium,EC-Earth3,piControl,r1i1p1f1,day,tas,gr,gs://cmip6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/,
23854,CMIP,EC-Earth-Consortium,EC-Earth3-Veg,1pctCO2,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/1pctCO2/r1i1p1f1/Amon/tas/gr/,
23915,CMIP,EC-Earth-Consortium,EC-Earth3-Veg,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/,
24250,CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/Amon/tas/gr/,
24293,CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,day,tas,gr,gs://cmip6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/day/tas/gr/,
7694,CMIP,CAS,FGOALS-g3,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/CAS/FGOALS-g3/piControl/r1i1p1f1/Amon/tas/gn/,
24939,CMIP,FIO-QLNM,FIO-ESM-2-0,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/FIO-QLNM/FIO-ESM-2-0/piControl/r1i1p1f1/Amon/tas/gn/,
24952,CMIP,FIO-QLNM,FIO-ESM-2-0,piControl,r1i1p1f1,day,tas,gn,gs://cmip6/CMIP/FIO-QLNM/FIO-ESM-2-0/piControl/r1i1p1f1/day/tas/gn/,
54694,CMIP,NOAA-GFDL,GFDL-CM4,1pctCO2,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/1pctCO2/r1i1p1f1/Amon/tas/gr1/,
54798,CMIP,NOAA-GFDL,GFDL-CM4,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr1/,
55162,CMIP,NOAA-GFDL,GFDL-CM4,piControl,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/Amon/tas/gr1/,
55251,CMIP,NOAA-GFDL,GFDL-CM4,piControl,r1i1p1f1,day,tas,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/day/tas/gr1/,
55252,CMIP,NOAA-GFDL,GFDL-CM4,piControl,r1i1p1f1,day,tas,gr2,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/day/tas/gr2/,
55286,CMIP,NOAA-GFDL,GFDL-ESM4,1pctCO2,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/1pctCO2/r1i1p1f1/Amon/tas/gr1/,
55402,CMIP,NOAA-GFDL,GFDL-ESM4,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr1/,
55797,CMIP,NOAA-GFDL,GFDL-ESM4,piControl,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/piControl/r1i1p1f1/Amon/tas/gr1/,
55906,CMIP,NOAA-GFDL,GFDL-ESM4,piControl,r1i1p1f1,day,tas,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/piControl/r1i1p1f1/day/tas/gr1/,
41542,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r101i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/,
41595,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r102i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r102i1p1f1/Amon/tas/gn/,
41664,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r1i1p1f1/Amon/tas/gn/,
41717,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r1i1p3f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r1i1p3f1/Amon/tas/gn/,
41786,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r102i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r102i1p1f1/Amon/tas/gn/,
41823,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/,
41882,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r1i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r1i1p1f3/Amon/tas/gn/,
41916,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r1i1p3f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r1i1p3f1/Amon/tas/gn/,
44316,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r101i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r101i1p1f1/Amon/tas/gn/,
44388,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r102i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r102i1p1f1/Amon/tas/gn/,
44460,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f1/Amon/tas/gn/,
44532,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f2,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f2/Amon/tas/gn/,
44595,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f3/Amon/tas/gn/,
44649,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p3f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p3f1/Amon/tas/gn/,
44694,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r2i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r2i1p1f1/Amon/tas/gn/,
41429,CMIP,NASA-GISS,GISS-E2-1-G-CC,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G-CC/piControl/r1i1p1f1/Amon/tas/gn/,
46110,CMIP,NASA-GISS,GISS-E2-2-G,1pctCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/1pctCO2/r1i1p1f1/Amon/tas/gn/,
46186,CMIP,NASA-GISS,GISS-E2-2-G,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/piControl/r1i1p1f1/Amon/tas/gn/,
34611,CMIP,MOHC,HadGEM3-GC31-LL,1pctCO2,r1i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/,
34682,CMIP,MOHC,HadGEM3-GC31-LL,1pctCO2,r2i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r2i1p1f3/Amon/tas/gn/,
34731,CMIP,MOHC,HadGEM3-GC31-LL,1pctCO2,r3i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r3i1p1f3/Amon/tas/gn/,
34777,CMIP,MOHC,HadGEM3-GC31-LL,1pctCO2,r4i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r4i1p1f3/Amon/tas/gn/,
34824,CMIP,MOHC,HadGEM3-GC31-LL,abrupt-4xCO2,r1i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/tas/gn/,
35530,CMIP,MOHC,HadGEM3-GC31-LL,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/piControl/r1i1p1f1/Amon/tas/gn/,
35584,CMIP,MOHC,HadGEM3-GC31-LL,piControl,r1i1p1f1,day,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/piControl/r1i1p1f1/day/tas/gn/,
35597,CMIP,MOHC,HadGEM3-GC31-MM,1pctCO2,r1i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/,
35608,CMIP,MOHC,HadGEM3-GC31-MM,abrupt-4xCO2,r1i1p1f3,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/Amon/tas/gn/,
35749,CMIP,MOHC,HadGEM3-GC31-MM,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Amon/tas/gn/,
25268,CMIP,INM,INM-CM4-8,1pctCO2,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/INM/INM-CM4-8/1pctCO2/r1i1p1f1/Amon/tas/gr1/,
25300,CMIP,INM,INM-CM4-8,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/INM/INM-CM4-8/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr1/,
25398,CMIP,INM,INM-CM4-8,piControl,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/INM/INM-CM4-8/piControl/r1i1p1f1/Amon/tas/gr1/,
25551,CMIP,INM,INM-CM5-0,piControl,r1i1p1f1,Amon,tas,gr1,gs://cmip6/CMIP/INM/INM-CM5-0/piControl/r1i1p1f1/Amon/tas/gr1/,
25597,CMIP,IPSL,IPSL-CM6A-LR,1pctCO2,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/1pctCO2/r1i1p1f1/Amon/tas/gr/,
25767,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r10i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r10i1p1f1/Amon/tas/gr/,
25840,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r11i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r11i1p1f1/Amon/tas/gr/,
25911,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r12i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r12i1p1f1/Amon/tas/gr/,
25980,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/,
26065,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r2i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r2i1p1f1/Amon/tas/gr/,
26136,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r3i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r3i1p1f1/Amon/tas/gr/,
26207,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r4i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r4i1p1f1/Amon/tas/gr/,
26278,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r5i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r5i1p1f1/Amon/tas/gr/,
26349,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r6i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r6i1p1f1/Amon/tas/gr/,
26420,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r7i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r7i1p1f1/Amon/tas/gr/,
26491,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r8i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r8i1p1f1/Amon/tas/gr/,
26562,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r9i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r9i1p1f1/Amon/tas/gr/,
32372,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i1p1f1/Amon/tas/gr/,
32454,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i2p1f1,Amon,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i2p1f1/Amon/tas/gr/,
32588,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i2p1f1,day,tas,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i2p1f1/day/tas/gr/,
56854,CMIP,UA,MCM-UA-1-0,1pctCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/,
56883,CMIP,UA,MCM-UA-1-0,abrupt-4xCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/UA/MCM-UA-1-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/,
56991,CMIP,UA,MCM-UA-1-0,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/UA/MCM-UA-1-0/piControl/r1i1p1f1/Amon/tas/gn/,
32617,CMIP,MIROC,MIROC-ES2L,1pctCO2,r1i1p1f2,Amon,tas,gn,gs://cmip6/CMIP/MIROC/MIROC-ES2L/1pctCO2/r1i1p1f2/Amon/tas/gn/,
32699,CMIP,MIROC,MIROC-ES2L,abrupt-4xCO2,r1i1p1f2,Amon,tas,gn,gs://cmip6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/Amon/tas/gn/,
33117,CMIP,MIROC,MIROC-ES2L,piControl,r1i1p1f2,Amon,tas,gn,gs://cmip6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/Amon/tas/gn/,
33179,CMIP,MIROC,MIROC-ES2L,piControl,r1i1p1f2,day,tas,gn,gs://cmip6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/,
33205,CMIP,MIROC,MIROC6,1pctCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MIROC/MIROC6/1pctCO2/r1i1p1f1/Amon/tas/gn/,
33263,CMIP,MIROC,MIROC6,abrupt-4xCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MIROC/MIROC6/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/,
34551,CMIP,MIROC,MIROC6,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MIROC/MIROC6/piControl/r1i1p1f1/Amon/tas/gn/,
34584,CMIP,MIROC,MIROC6,piControl,r1i1p1f1,day,tas,gn,gs://cmip6/CMIP/MIROC/MIROC6/piControl/r1i1p1f1/day/tas/gn/,
25186,CMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/HAMMOZ-Consortium/MPI-ESM-1-2-HAM/piControl/r1i1p1f1/Amon/tas/gn/,
37623,CMIP,MPI-M,MPI-ESM1-2-HR,1pctCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/1pctCO2/r1i1p1f1/Amon/tas/gn/,
37711,CMIP,MPI-M,MPI-ESM1-2-HR,abrupt-4xCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/,
38610,CMIP,MPI-M,MPI-ESM1-2-HR,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/piControl/r1i1p1f1/Amon/tas/gn/,
38687,CMIP,MPI-M,MPI-ESM1-2-LR,1pctCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/,
39607,CMIP,MPI-M,MPI-ESM1-2-LR,piControl,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-LR/piControl/r1i1p1f1/Amon/tas/gn/,
39646,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/,
39693,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i2p1f1,Amon,tas,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i2p1f1/Amon/tas/gn/,
39748,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r10i1p1f1/Amon/tas/gn/,
39805,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r11i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r11i1p1f1/Amon/tas/gn/,
39857,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r12i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r12i1p1f1/Amon/tas/gn/,
39909,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r13i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r13i1p1f1/Amon/tas/gn/,
39961,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/,
39998,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i2p1f1,Amon,tas,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i2p1f1/Amon/tas/gn/,
